deviceid,company_name,totalLocations
172580,FRIMAC SA,1052
172581,FRIMAC SA,955
172746,FRIMAC SA,145
172803,FRIMAC SA,196
172927,FRIMAC SA,206
173020,FRIMAC SA,959
180129,FRIMAC SA,0
180130,FRIMAC SA,1284
180131,FRIMAC SA,0
180135,FRIMAC SA,347
180148,FRIMAC SA,314
180192,FRIMAC SA,197
180228,FRIMAC SA,1074
180235,FRIMAC SA,379
180242,FRIMAC SA,949
180248,FRIMAC SA,385
180299,FRIMAC SA,304
180352,FRIMAC SA,582
180378,FRIMAC SA,357
180399,FRIMAC SA,297
180403,FRIMAC SA,2614
180405,FRIMAC SA,1279
180415,FRIMAC SA,0
180420,FRIMAC SA,423
180430,FRIMAC SA,300
180437,FRIMAC SA,498
180438,FRIMAC SA,317
180441,FRIMAC SA,289
180451,FRIMAC SA,210
180454,FRIMAC SA,290
180458,FRIMAC SA,1728
180460,FRIMAC SA,298
180461,FRIMAC SA,311
180472,FRIMAC SA,326
180479,FRIMAC SA,512
180493,FRIMAC SA,1344
180494,FRIMAC SA,722
180502,FRIMAC SA,608
180503,FRIMAC SA,436
180505,FRIMAC SA,0
180511,FRIMAC SA,412
180515,FRIMAC SA,262
180516,FRIMAC SA,425
180530,FRIMAC SA,360
180567,FRIMAC SA,351
180587,FRIMAC SA,351
180592,FRIMAC SA,424
180595,FRIMAC SA,298
180596,FRIMAC SA,398
180597,FRIMAC SA,353
180598,FRIMAC SA,326
180599,FRIMAC SA,489
180604,FRIMAC SA,0
180605,FRIMAC SA,517
180624,FRIMAC SA,427
180629,FRIMAC SA,285
180631,FRIMAC SA,289
180632,FRIMAC SA,439
180635,FRIMAC SA,295
180660,FRIMAC SA,1792
180745,FRIMAC SA,1185
180783,FRIMAC SA,295
180791,FRIMAC SA,0
180792,FRIMAC SA,487
180798,FRIMAC SA,0
180799,FRIMAC SA,1578
180800,FRIMAC SA,996
180941,FRIMAC SA,342
180959,FRIMAC SA,380
180960,FRIMAC SA,448
180964,FRIMAC SA,909
180965,FRIMAC SA,289
180966,FRIMAC SA,394
180967,FRIMAC SA,379
180974,FRIMAC SA,430
180975,FRIMAC SA,145
180982,FRIMAC SA,437
180983,FRIMAC SA,293
181005,FRIMAC SA,0
181035,FRIMAC SA,319
181036,FRIMAC SA,309
181043,FRIMAC SA,154
181046,FRIMAC SA,342
181047,FRIMAC SA,3000
181048,FRIMAC SA,367
181049,FRIMAC SA,312
181050,FRIMAC SA,344
181052,FRIMAC SA,535
181053,FRIMAC SA,392
181060,FRIMAC SA,395
181061,FRIMAC SA,397
181064,FRIMAC SA,1298
181072,FRIMAC SA,145
181078,FRIMAC SA,249
181081,FRIMAC SA,306
181082,FRIMAC SA,388
181083,FRIMAC SA,376
181084,FRIMAC SA,430
181085,FRIMAC SA,479
181086,FRIMAC SA,322
181087,FRIMAC SA,510
181090,FRIMAC SA,537
181091,FRIMAC SA,321
181092,FRIMAC SA,645
181093,FRIMAC SA,220
181095,FRIMAC SA,382
181097,FRIMAC SA,359
181098,FRIMAC SA,386
181099,FRIMAC SA,663
181100,FRIMAC SA,248
181101,FRIMAC SA,273
181102,FRIMAC SA,349
181107,FRIMAC SA,452
181111,FRIMAC SA,236
181112,FRIMAC SA,375
181117,FRIMAC SA,345
181118,FRIMAC SA,147
181119,FRIMAC SA,377
181120,FRIMAC SA,248
181121,FRIMAC SA,358
181122,FRIMAC SA,301
181123,FRIMAC SA,355
181125,FRIMAC SA,273
181133,FRIMAC SA,399
181135,FRIMAC SA,395
181136,FRIMAC SA,390
181137,FRIMAC SA,278
181145,FRIMAC SA,457
181146,FRIMAC SA,476
181149,FRIMAC SA,451
181155,FRIMAC SA,449
181157,FRIMAC SA,303
181160,FRIMAC SA,513
181161,FRIMAC SA,317
181162,FRIMAC SA,272
181163,FRIMAC SA,419
181167,FRIMAC SA,3000
181171,FRIMAC SA,366
181178,FRIMAC SA,919
181179,FRIMAC SA,404
181180,FRIMAC SA,479
181181,FRIMAC SA,1703
181223,FRIMAC SA,246
181230,FRIMAC SA,351
181302,FRIMAC SA,462
181303,FRIMAC SA,289
181305,FRIMAC SA,320
181306,FRIMAC SA,330
181310,FRIMAC SA,416
181319,FRIMAC SA,328
181320,FRIMAC SA,302
181322,FRIMAC SA,489
181333,FRIMAC SA,394
181360,FRIMAC SA,375
181361,FRIMAC SA,483
181362,FRIMAC SA,355
181365,FRIMAC SA,306
181368,FRIMAC SA,310
181369,FRIMAC SA,3000
181393,FRIMAC SA,663
181396,FRIMAC SA,709
181423,FRIMAC SA,329
181426,FRIMAC SA,522
181427,FRIMAC SA,798
181470,FRIMAC SA,372
181496,FRIMAC SA,356
181546,FRIMAC SA,307
181566,FRIMAC SA,443
181655,FRIMAC SA,453
181701,FRIMAC SA,578
181773,FRIMAC SA,534
181803,FRIMAC SA,303
181804,FRIMAC SA,293
181805,FRIMAC SA,361
181806,FRIMAC SA,367
181810,FRIMAC SA,329
181843,FRIMAC SA,732
181847,FRIMAC SA,173
181853,FRIMAC SA,290
181877,FRIMAC SA,329
181878,FRIMAC SA,660
181879,FRIMAC SA,546
400242,FRIMAC SA,352
400244,FRIMAC SA,2365
400247,FRIMAC SA,624
400250,FRIMAC SA,375
400266,FRIMAC SA,1802
400267,FRIMAC SA,145
400268,FRIMAC SA,1066
400269,FRIMAC SA,0
400271,FRIMAC SA,1455
400296,FRIMAC SA,842
400303,FRIMAC SA,823
400310,FRIMAC SA,528
400330,FRIMAC SA,499
400464,FRIMAC SA,338
400474,FRIMAC SA,350
400481,FRIMAC SA,468
400484,FRIMAC SA,318
400485,FRIMAC SA,641
400491,FRIMAC SA,352
400529,FRIMAC SA,773
400551,FRIMAC SA,454
400557,FRIMAC SA,491
400596,FRIMAC SA,414
400597,FRIMAC SA,610
400600,FRIMAC SA,258
400601,FRIMAC SA,318
400602,FRIMAC SA,617
400744,FRIMAC SA,327
400790,FRIMAC SA,902
400812,FRIMAC SA,521
400824,FRIMAC SA,908
401016,FRIMAC SA,899
401034,FRIMAC SA,483
401062,FRIMAC SA,626
410113,FRIMAC SA,698
411394,FRIMAC SA,1304
600001,FRIMAC SA,1046
600002,FRIMAC SA,389
600003,FRIMAC SA,873
600004,FRIMAC SA,256
600005,FRIMAC SA,3000
600006,FRIMAC SA,1347
600007,FRIMAC SA,386
600014,FRIMAC SA,409
600015,FRIMAC SA,3000
600016,FRIMAC SA,340
600017,FRIMAC SA,684
600021,FRIMAC SA,504
600024,FRIMAC SA,145
600025,FRIMAC SA,952
600026,FRIMAC SA,0
600027,FRIMAC SA,145
600030,FRIMAC SA,348
600031,FRIMAC SA,367
600032,FRIMAC SA,422
600033,FRIMAC SA,389
600034,FRIMAC SA,410
600035,FRIMAC SA,307
600036,FRIMAC SA,617
600038,FRIMAC SA,550
600059,FRIMAC SA,335
600060,FRIMAC SA,393
600061,FRIMAC SA,325
600068,FRIMAC SA,3000
600075,FRIMAC SA,1091
600110,FRIMAC SA,747
600112,FRIMAC SA,679
600117,FRIMAC SA,289
600121,FRIMAC SA,597
600122,FRIMAC SA,416
600123,FRIMAC SA,2403
600124,FRIMAC SA,442
600125,FRIMAC SA,328
600126,FRIMAC SA,720
600127,FRIMAC SA,356
600128,FRIMAC SA,508
600138,FRIMAC SA,1847
600139,FRIMAC SA,334
600141,FRIMAC SA,335
600143,FRIMAC SA,145
600144,FRIMAC SA,641
600152,FRIMAC SA,1399
600153,FRIMAC SA,625
600154,FRIMAC SA,334
600155,FRIMAC SA,1070
600158,FRIMAC SA,882
600159,FRIMAC SA,383
600160,FRIMAC SA,297
600161,FRIMAC SA,492
600164,FRIMAC SA,331
600166,FRIMAC SA,2248
600168,FRIMAC SA,459
600170,FRIMAC SA,360
600172,FRIMAC SA,369
600173,FRIMAC SA,920
600177,FRIMAC SA,1288
600180,FRIMAC SA,0
600184,FRIMAC SA,289
600185,FRIMAC SA,354
600186,FRIMAC SA,524
600187,FRIMAC SA,339
600188,FRIMAC SA,474
600189,FRIMAC SA,335
600190,FRIMAC SA,186
600191,FRIMAC SA,1068
600195,FRIMAC SA,751
600200,FRIMAC SA,302
600202,FRIMAC SA,289
600206,FRIMAC SA,760
600214,FRIMAC SA,298
601001,FRIMAC SA,308
601005,FRIMAC SA,339
601007,FRIMAC SA,695
601008,FRIMAC SA,851
601012,FRIMAC SA,307
601016,FRIMAC SA,452
601017,FRIMAC SA,672
601018,FRIMAC SA,1244
601019,FRIMAC SA,385
601020,FRIMAC SA,347
601021,FRIMAC SA,586
601039,FRIMAC SA,630
601046,FRIMAC SA,518
601051,FRIMAC SA,1851
601055,FRIMAC SA,1097
601057,FRIMAC SA,463
601058,FRIMAC SA,329
601059,FRIMAC SA,369
601065,FRIMAC SA,1095
601067,FRIMAC SA,764
601068,FRIMAC SA,192
601071,FRIMAC SA,291
601072,FRIMAC SA,525
601073,FRIMAC SA,518
601074,FRIMAC SA,727
601077,FRIMAC SA,478
601079,FRIMAC SA,1567
601085,FRIMAC SA,197
601103,FRIMAC SA,543
601125,FRIMAC SA,345
601131,FRIMAC SA,379
601132,FRIMAC SA,815
601136,FRIMAC SA,428
601140,FRIMAC SA,468
601141,FRIMAC SA,1489
601142,FRIMAC SA,536
601160,FRIMAC SA,525
601162,FRIMAC SA,382
601182,FRIMAC SA,352
601183,FRIMAC SA,2105
601186,FRIMAC SA,441
601190,FRIMAC SA,527
601194,FRIMAC SA,761
601198,FRIMAC SA,567
601201,FRIMAC SA,326
601203,FRIMAC SA,416
601204,FRIMAC SA,280
601211,FRIMAC SA,290
601214,FRIMAC SA,468
601217,FRIMAC SA,2907
601224,FRIMAC SA,486
601266,FRIMAC SA,3000
601271,FRIMAC SA,469
601274,FRIMAC SA,406
601285,FRIMAC SA,2173
601296,FRIMAC SA,580
601298,FRIMAC SA,401
601299,FRIMAC SA,360
601300,FRIMAC SA,353
601301,FRIMAC SA,340
601302,FRIMAC SA,353
601362,FRIMAC SA,416
601364,FRIMAC SA,505
601375,FRIMAC SA,609
601414,FRIMAC SA,583
601416,FRIMAC SA,1154
601417,FRIMAC SA,1773
601440,FRIMAC SA,0
601473,FRIMAC SA,398
601476,FRIMAC SA,443
601480,FRIMAC SA,334
601481,FRIMAC SA,706
601488,FRIMAC SA,312
601489,FRIMAC SA,355
601490,FRIMAC SA,289
601492,FRIMAC SA,289
601498,FRIMAC SA,326
601501,FRIMAC SA,0
601503,FRIMAC SA,289
601504,FRIMAC SA,960
601506,FRIMAC SA,412
601507,FRIMAC SA,300
601508,FRIMAC SA,483
601514,FRIMAC SA,501
601515,FRIMAC SA,415
601516,FRIMAC SA,347
601517,FRIMAC SA,289
601525,FRIMAC SA,552
601531,FRIMAC SA,346
601534,FRIMAC SA,465
601535,FRIMAC SA,488
601540,FRIMAC SA,300
601559,FRIMAC SA,390
601561,FRIMAC SA,289
601565,FRIMAC SA,698
601567,FRIMAC SA,0
601569,FRIMAC SA,367
601571,FRIMAC SA,1872
601585,FRIMAC SA,778
601594,FRIMAC SA,341
601602,FRIMAC SA,580
601603,FRIMAC SA,262
601606,FRIMAC SA,902
601607,FRIMAC SA,688
601609,FRIMAC SA,683
601617,FRIMAC SA,311
601618,FRIMAC SA,554
601622,FRIMAC SA,1222
601624,FRIMAC SA,666
601644,FRIMAC SA,463
601646,FRIMAC SA,221
601647,FRIMAC SA,809
601656,FRIMAC SA,682
601660,FRIMAC SA,360
601672,FRIMAC SA,537
601673,FRIMAC SA,772
601700,FRIMAC SA,354
601703,FRIMAC SA,410
601711,FRIMAC SA,338
601712,FRIMAC SA,560
601713,FRIMAC SA,460
601714,FRIMAC SA,1022
601717,FRIMAC SA,368
601745,FRIMAC SA,2559
601757,FRIMAC SA,457
601778,FRIMAC SA,373
601801,FRIMAC SA,312
601802,FRIMAC SA,410
601803,FRIMAC SA,291
601808,FRIMAC SA,323
601810,FRIMAC SA,462
601812,FRIMAC SA,530
601828,FRIMAC SA,444
601832,FRIMAC SA,289
601833,FRIMAC SA,0
601834,FRIMAC SA,439
601837,FRIMAC SA,300
601843,FRIMAC SA,0
601845,FRIMAC SA,351
601847,FRIMAC SA,340
601849,FRIMAC SA,314
601851,FRIMAC SA,216
601854,FRIMAC SA,691
601855,FRIMAC SA,546
601857,FRIMAC SA,290
601858,FRIMAC SA,779
601859,FRIMAC SA,651
601860,FRIMAC SA,289
601863,FRIMAC SA,900
601866,FRIMAC SA,408
601867,FRIMAC SA,289
601868,FRIMAC SA,1205
601872,FRIMAC SA,2514
601877,FRIMAC SA,670
601878,FRIMAC SA,725
601880,FRIMAC SA,292
601893,FRIMAC SA,665
601894,FRIMAC SA,373
601895,FRIMAC SA,362
601896,FRIMAC SA,249
601899,FRIMAC SA,291
601900,FRIMAC SA,903
601901,FRIMAC SA,324
601908,FRIMAC SA,302
601909,FRIMAC SA,310
601919,FRIMAC SA,420
601922,FRIMAC SA,446
601924,FRIMAC SA,348
601931,FRIMAC SA,381
601932,FRIMAC SA,384
601937,FRIMAC SA,289
601939,FRIMAC SA,555
601946,FRIMAC SA,434
601952,FRIMAC SA,291
601957,FRIMAC SA,616
601958,FRIMAC SA,838
601966,FRIMAC SA,699
601984,FRIMAC SA,307
601987,FRIMAC SA,590
601989,FRIMAC SA,0
601996,FRIMAC SA,0
602005,FRIMAC SA,1284
602007,FRIMAC SA,700
602011,FRIMAC SA,3000
602024,FRIMAC SA,392
602027,FRIMAC SA,368
602032,FRIMAC SA,305
602040,FRIMAC SA,365
602050,FRIMAC SA,660
602052,FRIMAC SA,288
602071,FRIMAC SA,504
602075,FRIMAC SA,1206
602079,FRIMAC SA,414
602081,FRIMAC SA,1219
602084,FRIMAC SA,1278
602086,FRIMAC SA,1573
602087,FRIMAC SA,679
602097,FRIMAC SA,873
602104,FRIMAC SA,818
602105,FRIMAC SA,611
602109,FRIMAC SA,566
602117,FRIMAC SA,1752
602127,FRIMAC SA,1627
602129,FRIMAC SA,440
602130,FRIMAC SA,387
602131,FRIMAC SA,944
602132,FRIMAC SA,486
602134,FRIMAC SA,293
602137,FRIMAC SA,335
602146,FRIMAC SA,520
602156,FRIMAC SA,1871
602159,FRIMAC SA,0
602164,FRIMAC SA,314
602173,FRIMAC SA,465
602175,FRIMAC SA,378
602186,FRIMAC SA,503
602193,FRIMAC SA,555
602194,FRIMAC SA,513
602195,FRIMAC SA,0
602198,FRIMAC SA,438
602213,FRIMAC SA,2091
602214,FRIMAC SA,3000
602217,FRIMAC SA,433
602225,FRIMAC SA,646
602235,FRIMAC SA,299
602236,FRIMAC SA,515
602237,FRIMAC SA,352
602238,FRIMAC SA,188
602239,FRIMAC SA,380
602244,FRIMAC SA,468
602245,FRIMAC SA,472
602246,FRIMAC SA,291
602248,FRIMAC SA,366
602250,FRIMAC SA,1356
602252,FRIMAC SA,611
602257,FRIMAC SA,1423
602264,FRIMAC SA,532
602265,FRIMAC SA,321
602267,FRIMAC SA,1062
602268,FRIMAC SA,1240
602269,FRIMAC SA,342
602270,FRIMAC SA,347
602271,FRIMAC SA,959
602272,FRIMAC SA,587
602278,FRIMAC SA,1606
602282,FRIMAC SA,361
602287,FRIMAC SA,363
602288,FRIMAC SA,469
602290,FRIMAC SA,552
602291,FRIMAC SA,649
602292,FRIMAC SA,457
602293,FRIMAC SA,457
602294,FRIMAC SA,706
602295,FRIMAC SA,504
602296,FRIMAC SA,581
602299,FRIMAC SA,612
602314,FRIMAC SA,659
602315,FRIMAC SA,521
602316,FRIMAC SA,1079
602320,FRIMAC SA,545
602321,FRIMAC SA,522
602335,FRIMAC SA,566
602337,FRIMAC SA,308
602357,FRIMAC SA,295
602370,FRIMAC SA,548
602371,FRIMAC SA,542
602374,FRIMAC SA,496
602375,FRIMAC SA,520
602376,FRIMAC SA,526
602394,FRIMAC SA,529
602397,FRIMAC SA,502
602398,FRIMAC SA,1386
602400,FRIMAC SA,589
602401,FRIMAC SA,1698
602402,FRIMAC SA,595
602404,FRIMAC SA,714
602405,FRIMAC SA,289
602409,FRIMAC SA,323
602416,FRIMAC SA,479
602418,FRIMAC SA,0
602429,FRIMAC SA,439
602433,FRIMAC SA,412
602435,FRIMAC SA,289
602440,FRIMAC SA,585
602442,FRIMAC SA,382
602444,FRIMAC SA,572
602448,FRIMAC SA,0
602450,FRIMAC SA,290
602453,FRIMAC SA,797
602517,FRIMAC SA,574
602522,FRIMAC SA,441
602557,FRIMAC SA,565
602558,FRIMAC SA,503
602559,FRIMAC SA,374
602560,FRIMAC SA,212
602565,FRIMAC SA,365
602647,FRIMAC SA,559
602704,FRIMAC SA,413
602724,FRIMAC SA,290
602803,FRIMAC SA,360
602811,FRIMAC SA,1435
602817,FRIMAC SA,324
602829,FRIMAC SA,312
602830,FRIMAC SA,0
602946,FRIMAC SA,665
602982,FRIMAC SA,399
603003,FRIMAC SA,331
603026,FRIMAC SA,0
603098,FRIMAC SA,584
603105,FRIMAC SA,643
603125,FRIMAC SA,524
603226,FRIMAC SA,318
603227,FRIMAC SA,0
603550,FRIMAC SA,289
603605,FRIMAC SA,644
603635,FRIMAC SA,395
603699,FRIMAC SA,618
603722,FRIMAC SA,648
603817,FRIMAC SA,418
603850,FRIMAC SA,414
603895,FRIMAC SA,289
603912,FRIMAC SA,448
603919,FRIMAC SA,467
603927,FRIMAC SA,610
603929,FRIMAC SA,619
603946,FRIMAC SA,665
603956,FRIMAC SA,826
603965,FRIMAC SA,555
603973,FRIMAC SA,545
603975,FRIMAC SA,665
603977,FRIMAC SA,447
603980,FRIMAC SA,3000
603981,FRIMAC SA,579
603982,FRIMAC SA,646
603985,FRIMAC SA,714
603990,FRIMAC SA,625
604004,FRIMAC SA,457
604018,FRIMAC SA,442
604026,FRIMAC SA,649
604032,FRIMAC SA,579
604034,FRIMAC SA,365
604052,FRIMAC SA,392
604058,FRIMAC SA,1491
604063,FRIMAC SA,336
604076,FRIMAC SA,330
604078,FRIMAC SA,558
604084,FRIMAC SA,652
604108,FRIMAC SA,530
604121,FRIMAC SA,587
604122,FRIMAC SA,302
604134,FRIMAC SA,646
604135,FRIMAC SA,457
701240,FRIMAC SA,195
701261,FRIMAC SA,595
701262,FRIMAC SA,193
701324,FRIMAC SA,1487
701337,FRIMAC SA,0
701341,FRIMAC SA,348
701398,FRIMAC SA,192
701460,FRIMAC SA,0
701500,FRIMAC SA,1269
701539,FRIMAC SA,239
701557,FRIMAC SA,1424
701645,FRIMAC SA,227
701648,FRIMAC SA,363
701649,FRIMAC SA,169
701653,FRIMAC SA,183
701657,FRIMAC SA,997
701725,FRIMAC SA,524
701776,FRIMAC SA,193
701902,FRIMAC SA,1045
702048,FRIMAC SA,573
702053,FRIMAC SA,544
702068,FRIMAC SA,358
702087,FRIMAC SA,232
702111,FRIMAC SA,900
702116,FRIMAC SA,230
702127,FRIMAC SA,0
702131,FRIMAC SA,0
702139,FRIMAC SA,844
702228,FRIMAC SA,0
702234,FRIMAC SA,0
702343,FRIMAC SA,0
702344,FRIMAC SA,0
702347,FRIMAC SA,0
901502,FRIMAC SA,324
901598,FRIMAC SA,636
901610,FRIMAC SA,369
901613,FRIMAC SA,579
901627,FRIMAC SA,337
901628,FRIMAC SA,517
901632,FRIMAC SA,299
901638,FRIMAC SA,1101
901724,FRIMAC SA,908
901725,FRIMAC SA,516
901732,FRIMAC SA,771
901763,FRIMAC SA,664
901767,FRIMAC SA,2094
901769,FRIMAC SA,520
901777,FRIMAC SA,1179
901788,FRIMAC SA,311
901789,FRIMAC SA,477
901849,FRIMAC SA,224
901856,FRIMAC SA,1018
901859,FRIMAC SA,452
901951,FRIMAC SA,254
902145,FRIMAC SA,517
902283,FRIMAC SA,180
902414,FRIMAC SA,2304
902435,FRIMAC SA,568
902593,FRIMAC SA,574
902597,FRIMAC SA,402
902599,FRIMAC SA,502
902606,FRIMAC SA,417
902607,FRIMAC SA,514
902629,FRIMAC SA,542
902630,FRIMAC SA,289
902664,FRIMAC SA,292
902689,FRIMAC SA,533
902781,FRIMAC SA,582
902820,FRIMAC SA,532
902825,FRIMAC SA,1012
902841,FRIMAC SA,515
902871,FRIMAC SA,555
902872,FRIMAC SA,0
902877,FRIMAC SA,899
902878,FRIMAC SA,486
902906,FRIMAC SA,537
902912,FRIMAC SA,1563
902953,FRIMAC SA,474
903032,FRIMAC SA,3000
903040,FRIMAC SA,933
903053,FRIMAC SA,364
903061,FRIMAC SA,458
903075,FRIMAC SA,570
903076,FRIMAC SA,290
903082,FRIMAC SA,1070
903083,FRIMAC SA,490
903121,FRIMAC SA,547
903122,FRIMAC SA,760
903125,FRIMAC SA,1672
903126,FRIMAC SA,578
903137,FRIMAC SA,1520
903138,FRIMAC SA,350
903140,FRIMAC SA,393
903142,FRIMAC SA,1803
903147,FRIMAC SA,2374
903153,FRIMAC SA,746
903213,FRIMAC SA,595
903291,FRIMAC SA,223
903329,FRIMAC SA,530
903335,FRIMAC SA,0
903349,FRIMAC SA,1011
903358,FRIMAC SA,216
903411,FRIMAC SA,493
903437,FRIMAC SA,478
903443,FRIMAC SA,533
903446,FRIMAC SA,511
903449,FRIMAC SA,424
903453,FRIMAC SA,489
903462,FRIMAC SA,378
903463,FRIMAC SA,479
903467,FRIMAC SA,677
903468,FRIMAC SA,269
903475,FRIMAC SA,603
903479,FRIMAC SA,1572
903497,FRIMAC SA,304
903502,FRIMAC SA,387
903505,FRIMAC SA,624
903512,FRIMAC SA,490
903513,FRIMAC SA,376
903514,FRIMAC SA,957
903515,FRIMAC SA,889
903516,FRIMAC SA,1120
903517,FRIMAC SA,1068
903518,FRIMAC SA,1428
903522,FRIMAC SA,289
903531,FRIMAC SA,637
903532,FRIMAC SA,927
903533,FRIMAC SA,613
903534,FRIMAC SA,546
903535,FRIMAC SA,859
903539,FRIMAC SA,587
903545,FRIMAC SA,487
903547,FRIMAC SA,365
903557,FRIMAC SA,617
903563,FRIMAC SA,449
903564,FRIMAC SA,447
903565,FRIMAC SA,484
903566,FRIMAC SA,520
903567,FRIMAC SA,290
903571,FRIMAC SA,597
903572,FRIMAC SA,876
903574,FRIMAC SA,811
903581,FRIMAC SA,471
903582,FRIMAC SA,197
903592,FRIMAC SA,458
903596,FRIMAC SA,881
903597,FRIMAC SA,462
903600,FRIMAC SA,553
903610,FRIMAC SA,1276
903615,FRIMAC SA,1936
903636,FRIMAC SA,388
903637,FRIMAC SA,751
903638,FRIMAC SA,326
903668,FRIMAC SA,617
903673,FRIMAC SA,973
903674,FRIMAC SA,935
903691,FRIMAC SA,544
903693,FRIMAC SA,441
903695,FRIMAC SA,917
903710,FRIMAC SA,2227
903724,FRIMAC SA,444
903725,FRIMAC SA,289
903758,FRIMAC SA,289
903759,FRIMAC SA,539
903761,FRIMAC SA,613
903776,FRIMAC SA,511
903796,FRIMAC SA,362
903798,FRIMAC SA,593
903807,FRIMAC SA,358
903811,FRIMAC SA,650
903828,FRIMAC SA,711
903829,FRIMAC SA,599
903838,FRIMAC SA,482
903839,FRIMAC SA,290
903840,FRIMAC SA,746
903852,FRIMAC SA,693
903856,FRIMAC SA,1464
903908,FRIMAC SA,479
903923,FRIMAC SA,607
903959,FRIMAC SA,295
903970,FRIMAC SA,289
904072,FRIMAC SA,517
904117,FRIMAC SA,1144
904136,FRIMAC SA,667
904137,FRIMAC SA,2576
904175,FRIMAC SA,311
904187,FRIMAC SA,403
904228,FRIMAC SA,485
904247,FRIMAC SA,457
904248,FRIMAC SA,392
904256,FRIMAC SA,292
904282,FRIMAC SA,834
904283,FRIMAC SA,996
904329,FRIMAC SA,597
904341,FRIMAC SA,723
904394,FRIMAC SA,610
904395,FRIMAC SA,885
904404,FRIMAC SA,338
904407,FRIMAC SA,406
904415,FRIMAC SA,487
904416,FRIMAC SA,484
904417,FRIMAC SA,294
904431,FRIMAC SA,592
904443,FRIMAC SA,802
904447,FRIMAC SA,689
904457,FRIMAC SA,597
904464,FRIMAC SA,1336
904469,FRIMAC SA,355
904472,FRIMAC SA,1127
904477,FRIMAC SA,576
904482,FRIMAC SA,273
904517,FRIMAC SA,446
904518,FRIMAC SA,298
904593,FRIMAC SA,337
904633,FRIMAC SA,807
904681,FRIMAC SA,295
904687,FRIMAC SA,271
904697,FRIMAC SA,490
904723,FRIMAC SA,927
904756,FRIMAC SA,660
904772,FRIMAC SA,588
904816,FRIMAC SA,511
904817,FRIMAC SA,323
904843,FRIMAC SA,649
904857,FRIMAC SA,0
904886,FRIMAC SA,0
904894,FRIMAC SA,0
904895,FRIMAC SA,0
904931,FRIMAC SA,0
904952,FRIMAC SA,0
904989,FRIMAC SA,417
905009,FRIMAC SA,190
905044,FRIMAC SA,0
905072,FRIMAC SA,342
905075,FRIMAC SA,476
905114,FRIMAC SA,412
905138,FRIMAC SA,531
905151,FRIMAC SA,262
905190,FRIMAC SA,492
905200,FRIMAC SA,520
905214,FRIMAC SA,494
905216,FRIMAC SA,455
905220,FRIMAC SA,1026
905240,FRIMAC SA,557
905246,FRIMAC SA,641
905249,FRIMAC SA,525
905264,FRIMAC SA,0
905273,FRIMAC SA,0
905297,FRIMAC SA,0
905298,FRIMAC SA,0
905307,FRIMAC SA,0
905323,FRIMAC SA,0
905324,FRIMAC SA,0
905327,FRIMAC SA,0
905328,FRIMAC SA,0
905398,FRIMAC SA,0
905450,FRIMAC SA,0
905482,FRIMAC SA,0
905521,FRIMAC SA,0
905524,FRIMAC SA,0
905525,FRIMAC SA,0
905534,FRIMAC SA,0
905558,FRIMAC SA,0
905590,FRIMAC SA,0
905623,FRIMAC SA,0
905624,FRIMAC SA,0
905644,FRIMAC SA,0
905657,FRIMAC SA,0
905694,FRIMAC SA,0
905695,FRIMAC SA,0
905696,FRIMAC SA,0
905697,FRIMAC SA,0
905698,FRIMAC SA,0
905701,FRIMAC SA,0
905810,FRIMAC SA,0
905816,FRIMAC SA,0
905852,FRIMAC SA,0
905860,FRIMAC SA,0
905967,FRIMAC SA,0
152086,Henry Arce Duarte,41
152130,Hernan Andres Agudelo,4
160206,Hernando Alberto Ibañez Sanabria,222
152164,TRANSPORTES ARTICO SAS,1104
152374,TRANSPORTES ARTICO SAS,150
152389,TRANSPORTES ARTICO SAS,6
152410,TRANSPORTES ARTICO SAS,79
152456,TRANSPORTES ARTICO SAS,208
152604,TRANSPORTES ARTICO SAS,335
152637,TRANSPORTES ARTICO SAS,293
160690,TRANSPORTES ARTICO SAS,357
160805,TRANSPORTES ARTICO SAS,0
160806,TRANSPORTES ARTICO SAS,550
160991,TRANSPORTES ARTICO SAS,494
160995,TRANSPORTES ARTICO SAS,640
161011,TRANSPORTES ARTICO SAS,288
161026,TRANSPORTES ARTICO SAS,0
161225,TRANSPORTES ARTICO SAS,1367
161309,TRANSPORTES ARTICO SAS,776
170024,TRANSPORTES ARTICO SAS,981
170153,TRANSPORTES ARTICO SAS,742
170784,TRANSPORTES ARTICO SAS,825
170785,TRANSPORTES ARTICO SAS,281
180373,TRANSPORTES ARTICO SAS,1693
181023,TRANSPORTES ARTICO SAS,0
181026,TRANSPORTES ARTICO SAS,128
181293,TRANSPORTES ARTICO SAS,3000
181316,TRANSPORTES ARTICO SAS,334
181317,TRANSPORTES ARTICO SAS,600
181864,TRANSPORTES ARTICO SAS,833
181865,TRANSPORTES ARTICO SAS,501
401601,TRANSPORTES ARTICO SAS,503
411159,TRANSPORTES ARTICO SAS,15
601010,TRANSPORTES ARTICO SAS,447
601122,TRANSPORTES ARTICO SAS,334
601289,TRANSPORTES ARTICO SAS,1060
602029,TRANSPORTES ARTICO SAS,289
603935,TRANSPORTES ARTICO SAS,2005
701803,TRANSPORTES ARTICO SAS,233
702084,TRANSPORTES ARTICO SAS,136
702086,TRANSPORTES ARTICO SAS,49
903069,TRANSPORTES ARTICO SAS,831
903161,TRANSPORTES ARTICO SAS,353
